회원번호,날짜,우유,소고기,열대과일,버터,뿌리채소,기타 채소,사과/배,롤빵,생크림/사워크림,닭고기,생수,다진고기,페이스트리,감귤류,가공치즈,식빵,스낵,과일/채소주스,요거트,응고유,계란,커피,돼지고기,프리미엄 초콜릿,디저트,아이스크림,베리류,보관용 빵류,통밀빵,기타 음료,반조리 빵,쇼핑백,발라먹는 치즈,초콜릿,신문,냉동채소,차,사탕
1980,14-05-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1980,15-10-2015,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,21-11-2014,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
1981,2001-11-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,31-10-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,14-12-2015,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
1982,24-02-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,19-05-2014,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,20-05-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,2006-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
1983,2009-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,21-07-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,26-06-2014,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,18-05-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,26-11-2015,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,15-10-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1987,29-10-2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,30-03-2014,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,2009-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,2001-08-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1990,2007-03-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,13-05-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,14-07-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,2009-12-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1991,2010-02-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
1991,2012-03-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,22-10-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,25-12-2014,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,2002-08-15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,2004-01-15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,28-08-2015,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1993,2008-07-15,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,2012-10-14,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,22-05-2015,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,2011-03-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,21-07-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,14-06-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,2004-11-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,2012-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,2002-02-14,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
1996,2009-06-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,22-09-2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,2006-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
1997,21-07-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,26-10-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1998,13-10-2014,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
1998,15-02-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1998,15-05-2015,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,18-05-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,2010-11-14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,24-08-2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1999,31-05-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2003-03-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2001,2005-02-14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2009-09-15,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,21-08-2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,28-01-2015,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2002,20-10-2015,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2003,23-11-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,14-09-2014,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2008-01-15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2009-05-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,21-08-2015,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,
2005,20-04-2015,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2005,22-11-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2007,23-11-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,28-08-2015,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2008,17-03-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,21-10-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,30-08-2015,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2009,2003-06-14,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2009,2011-10-15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,2011-12-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,19-12-2015,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2010,2006-01-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2006-11-15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,14-08-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2011,22-03-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,22-12-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,29-03-2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,26-12-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2013,30-08-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,18-07-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,19-12-2014,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2007-06-14,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2014,2007-09-14,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2014,2008-08-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,2008-10-14,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2014,21-04-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2014,23-06-2015,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2015,2004-08-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,2012-05-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2016,18-09-2014,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,14-02-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2012-11-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,23-10-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,23-12-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,20-04-2015,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2004-01-15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2005-02-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,14-11-2015,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2006-12-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2008-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2009-10-15,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2019,28-05-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2020,19-11-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2001-02-14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,2011-04-14,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2003-06-15,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,2004-03-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2022,2005-02-15,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2022,22-07-2015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,2007-02-15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,31-03-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2023,31-08-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2025,13-11-2014,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2025,31-05-2014,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2007-01-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,2009-10-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,20-12-2015,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2028,2001-03-15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2028,2002-05-14,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2029,15-07-2014,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,21-10-2014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,27-05-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2030,2004-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,2005-07-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,2008-01-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,26-02-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,2003-02-14,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,28-07-2015,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2033,14-02-2015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,2005-04-14,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2033,22-10-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2033,29-11-2014,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2035,23-12-2015,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,20-07-2014,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2002-02-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,13-04-2014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,2005-05-14,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2038,17-05-2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,28-10-2014,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2001-05-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,2006-04-15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,19-06-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,2008-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,17-04-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,17-11-2015,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2042,2010-09-14,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,2003-02-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,2007-03-15,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,21-04-2015,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2044,17-03-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2044,26-09-2015,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2044,26-11-2014,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,16-08-2015,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2045,2002-04-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,2005-04-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,2007-12-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2045,2009-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2045,2011-04-14,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2046,21-08-2015,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2046,28-02-2015,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2047,20-12-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,2005-01-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,2012-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,16-12-2015,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2048,17-12-2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,2007-11-14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,24-02-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2048,24-11-2014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,30-10-2014,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,2002-04-14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,2006-01-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2049,2007-10-15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,28-06-2015,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,14-11-2015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,20-04-2015,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2051,2003-12-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,23-07-2015,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2053,19-08-2014,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,21-09-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2054,15-12-2015,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2054,2006-08-14,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2054,21-11-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2055,14-12-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,2002-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,2004-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2055,2007-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2055,2008-11-15,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,31-05-2014,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2056,14-05-2014,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2056,2003-07-15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,21-05-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,24-11-2015,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2056,26-12-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2057,13-11-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2057,16-04-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,2002-04-14,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,2004-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,2008-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2058,24-02-2015,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2059,15-03-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,17-02-2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,2007-09-14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,25-05-2014,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2060,26-07-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,15-12-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,2005-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2061,2012-02-15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,27-12-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,2003-09-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2062,22-08-2014,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2062,22-09-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,2010-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2063,23-08-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,27-11-2015,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,18-03-2014,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2064,21-08-2015,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,2001-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,22-01-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,28-01-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,2005-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2066,21-05-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,23-03-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,29-12-2014,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2067,2012-08-15,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,2007-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,16-03-2015,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2069,2002-07-15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,2010-02-15,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2070,16-08-2015,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2070,24-03-2015,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,
2070,27-04-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,28-06-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,14-10-2015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,24-03-2014,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2071,30-09-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,31-07-2014,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,18-02-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2072,19-02-2015,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,2012-08-14,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2072,29-07-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,14-05-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,2004-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,30-04-2015,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,20-12-2015,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,2010-04-15,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2075,2003-05-14,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2075,2006-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,15-05-2015,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2077,2001-03-15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,2007-05-15,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,14-05-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,16-10-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,16-05-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,19-07-2015,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2079,2004-11-14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,21-04-2015,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,18-05-2014,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,22-01-2015,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2082,2010-10-14,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2082,23-11-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2083,19-06-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,2007-11-15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,28-03-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,15-08-2015,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,2003-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,2004-04-15,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,22-04-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,25-03-2015,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,2008-01-14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,2009-03-15,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,29-05-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,2009-04-15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,22-02-2015,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,2009-02-15,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2088,21-09-2014,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,15-10-2015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,20-08-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,19-10-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
